Car,Class,Driver,Lap,Lap Time,Session Time,Flag,Location,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12,SP1,SP4
63,GTD,Alessandro Balzan,29,1:32.546,1900-01-01 00:51:43.318000,Green,Track,3.444,12.620999999999999,0.561,13.922,10.53,9.578,0.563,13.597000000000001,10.29,10.754000000000001,2.349,4.337,140.982,144.114
57,GTD,Andrew Davis,29,1:32.435,1900-01-01 00:51:43.834000,Green,Track,3.3480000000000003,12.76,0.568,13.866,10.407,9.805,0.57,13.437000000000001,10.366,10.460999999999999,2.405,4.442,139.245,142.344
86,GTD,Jeff Segal,29,1:32.040,1900-01-01 00:51:44.786000,Green,Track,3.4019999999999997,12.550999999999998,0.562,13.793,10.472999999999999,9.741,0.568,13.408,10.424000000000001,10.317,2.3930000000000002,4.408,140.731,142.846
48,GTD,Madison Snow,29,1:31.934,1900-01-01 00:51:45.066000,Green,Track,3.3989999999999996,12.569,0.557,13.729000000000001,10.477,9.645,0.574,13.512,10.368,10.357999999999999,2.375,4.371,141.994,141.35299999999998
38,PC,Patricio O'Ward,30,1:28.097,1900-01-01 00:51:45.391000,Green,Track,3.29,11.706,0.532,13.139000000000001,10.004,9.029,0.534,12.98,10.144,10.385,2.2230000000000003,4.131,148.667,151.941
96,GTD,Jens Klingmann,29,1:32.241,1900-01-01 00:51:45.804000,Green,Track,3.451,12.583,0.5589999999999999,13.716,10.558,9.536,0.5529999999999999,13.659,10.29,10.440999999999999,2.366,4.529,141.486,146.72
50,GTD,Gunnar Jeannette,29,1:32.057,1900-01-01 00:51:49.653000,Green,Track,3.6289999999999996,12.607000000000001,0.564,13.745,10.392000000000001,9.71,0.569,13.629000000000001,10.317,10.109,2.376,4.41,140.232,142.595
2,P,Ryan Dalziel,30,2:02.463,1900-01-01 00:51:49.726000,Green,Pit,3.221,11.335999999999999,0.509,12.885,9.99,8.788,0.51,12.982000000000001,9.991,10.162,6.097,35.992,155.385,159.091
20,PC,Ryan Lewis,29,1:31.161,1900-01-01 00:51:49.806000,Green,Track,3.427,11.974,0.54,14.184000000000001,10.332,9.116,0.555,14.137,10.265,10.197000000000001,2.231,4.203,146.465,146.192
14,GTD,Sage Karam,29,1:32.454,1900-01-01 00:51:50.734000,Green,Track,3.364,12.542,0.5589999999999999,14.465,10.561,9.632,0.56,13.532,10.44,10.089,2.353,4.357,141.486,144.886
15,GTD,Jack Hawksworth,29,1:31.371,1900-01-01 00:51:51.578000,Green,Track,3.2710000000000004,12.546,0.5579999999999999,13.546,10.315999999999999,9.666,0.5589999999999999,13.663,10.409,10.13,2.354,4.353,141.74,145.14600000000002
54,GTD,Colin Braun,29,1:32.051,1900-01-01 00:51:53.130000,Green,Track,3.3789999999999996,12.79,0.565,13.645999999999999,10.318,9.671,0.562,13.448,10.450999999999999,10.379000000000001,2.4219999999999997,4.42,139.984,144.371
73,GTD,Joerg Bergmeister,29,1:32.195,1900-01-01 00:51:53.431000,Green,Track,3.528,12.946,0.565,13.720999999999998,10.443,9.677999999999999,0.56,13.460999999999999,10.397,10.162,2.365,4.369,139.984,144.886
28,GTD,Mathieu Jaminet,29,1:31.123,1900-01-01 00:51:58.839000,Green,Track,3.435,12.629000000000001,0.5660000000000001,13.502,10.353,9.669,0.5670000000000001,13.165,10.333,10.145,2.373,4.386,139.737,143.09799999999998
31,P,Dane Cameron,31,1:24.528,1900-01-01 00:52:24.878000,Green,Track,3.025,11.2,0.516,12.739,9.732999999999999,8.881,0.52,12.727,9.72,9.318999999999999,2.14,4.008,153.27700000000002,156.031
70,P,Joel Miller,31,1:24.376,1900-01-01 00:52:29.211000,Green,Track,3.0839999999999996,11.366,0.516,12.705,9.623,8.794,0.518,12.547,9.741,9.328,2.153,4.001,153.27700000000002,156.634
5,P,Joao Barbosa,31,1:24.921,1900-01-01 00:52:32.286000,Green,Track,3.056,11.27,0.516,12.832,9.9,8.804,0.517,12.662,9.83,9.408,2.1319999999999997,3.9939999999999998,153.27700000000002,156.937
10,P,Jordan Taylor,31,1:24.876,1900-01-01 00:52:33.205000,Green,Track,3.0980000000000003,11.190999999999999,0.511,12.722000000000001,9.877,8.812999999999999,0.515,12.703,9.737,9.576,2.141,3.992,154.77700000000002,157.546
55,P,Tristan Nunez,31,1:25.248,1900-01-01 00:52:34.239000,Green,Track,3.0410000000000004,11.245999999999999,0.518,13.158,9.877,8.943,0.521,12.725999999999999,9.722999999999999,9.341000000000001,2.15,4.004,152.685,155.732
85,P,Stephen Simpson,31,1:25.228,1900-01-01 00:52:35.051000,Green,Track,3.092,11.17,0.506,12.762,10.029,8.875,0.52,12.927999999999999,9.874,9.387,2.13,3.955,156.306,156.031
26,PC,Bruno Junqueira,30,1:27.398,1900-01-01 00:52:55.029000,Green,Track,3.195,11.989,0.546,12.897,9.988,9.152000000000001,0.5479999999999999,12.992,9.904,9.753,2.239,4.195,144.855,148.059
22,P,Johannes van Overbeek,31,1:26.560,1900-01-01 00:52:59.051000,Green,Track,3.2110000000000003,11.347000000000001,0.511,13.333,10.035,8.776,0.514,12.9,10.099,9.732999999999999,2.14,3.9610000000000003,154.77700000000002,157.85299999999998
16,GTD,Jeroen Mul,29,1:30.735,1900-01-01 00:53:08.780000,Green,Track,3.326,12.508,0.569,13.343,10.176,9.863,0.5760000000000001,13.197000000000001,10.175,10.133,2.399,4.47,139.0,140.862
93,GTD,Andy Lally,30,1:32.053,1900-01-01 00:53:15.121000,Green,Track,3.359,12.714,0.564,13.993,10.448,9.696,0.568,13.255999999999998,10.32,10.354000000000001,2.374,4.407,140.232,142.846
38,PC,Patricio O'Ward,31,1:30.142,1900-01-01 00:53:15.533000,Green,Track,3.5869999999999997,12.062999999999999,0.536,13.504000000000001,10.366,9.083,0.539,13.504000000000001,10.206,10.327,2.2430000000000003,4.184,147.558,150.531
63,GTD,Alessandro Balzan,30,1:32.348,1900-01-01 00:53:15.666000,Green,Track,3.5180000000000002,12.738,0.563,13.873,10.68,9.564,0.561,13.434000000000001,10.297,10.380999999999998,2.3569999999999998,4.382,140.481,144.628
57,GTD,Andrew Davis,30,1:32.704,1900-01-01 00:53:16.538000,Green,Track,3.428,12.870999999999999,0.57,13.793,10.693,9.839,0.5720000000000001,13.595,10.345999999999998,10.191,2.386,4.42,138.756,141.847
86,GTD,Jeff Segal,30,1:32.522,1900-01-01 00:53:17.308000,Green,Track,3.483,12.633,0.561,14.334000000000001,10.376,9.726,0.568,13.454,10.265,10.328,2.388,4.406000000000001,140.982,142.846
48,GTD,Madison Snow,30,1:32.799,1900-01-01 00:53:17.865000,Green,Track,3.568,12.694,0.564,14.373,10.449000000000002,9.751,0.563,13.357999999999999,10.374,10.315999999999999,2.392,4.397,140.232,144.114
96,GTD,Jens Klingmann,30,1:32.374,1900-01-01 00:53:18.178000,Green,Track,3.5980000000000003,12.574000000000002,0.5539999999999999,14.155,10.557,9.54,0.5539999999999999,13.543,10.341,10.247,2.364,4.3469999999999995,142.763,146.45600000000002
20,PC,Ryan Lewis,30,1:29.796,1900-01-01 00:53:19.602000,Green,Track,3.6069999999999998,12.104000000000001,0.537,13.555,10.18,9.138,0.5379999999999999,13.747,10.084,9.937000000000001,2.226,4.143,147.283,150.811
50,GTD,Gunnar Jeannette,30,1:32.252,1900-01-01 00:53:21.905000,Green,Track,3.515,12.53,0.563,13.925,10.514000000000001,9.72,0.569,13.56,10.412,10.17,2.364,4.41,140.481,142.595
14,GTD,Sage Karam,30,1:31.502,1900-01-01 00:53:22.236000,Green,Track,3.389,12.479000000000001,0.556,13.664000000000001,10.385,9.681000000000001,0.56,13.437999999999999,10.54,10.087,2.358,4.365,142.25,144.886
15,GTD,Jack Hawksworth,30,1:31.251,1900-01-01 00:53:22.829000,Green,Track,3.321,12.579,0.557,13.605,10.308,9.651,0.561,13.419,10.407,10.113999999999999,2.358,4.371,141.994,144.628
54,GTD,Colin Braun,30,1:31.625,1900-01-01 00:53:24.755000,Green,Track,3.335,12.752,0.563,13.622,10.322000000000001,9.652000000000001,0.561,13.392999999999999,10.399000000000001,10.222000000000001,2.398,4.406000000000001,140.481,144.628
73,GTD,Joerg Bergmeister,30,1:32.206,1900-01-01 00:53:25.637000,Green,Track,3.5189999999999997,12.91,0.564,13.655999999999999,10.523,9.635,0.56,13.376,10.409,10.306,2.373,4.375,140.232,144.886
2,P,Ryan Dalziel,31,1:40.141,1900-01-01 00:53:29.867000,Green,Track,9.453,14.390999999999998,0.615,14.855,10.697000000000001,8.931000000000001,0.5429999999999999,13.749,10.472000000000001,10.265,2.173,3.997,128.60299999999998,149.422
28,GTD,Mathieu Jaminet,30,1:32.396,1900-01-01 00:53:31.235000,Green,Track,3.46,12.677999999999999,0.563,13.842,10.757,9.617,0.564,13.315999999999999,10.501,10.312999999999999,2.381,4.404,140.481,143.859
31,P,Dane Cameron,32,1:24.832,1900-01-01 00:53:49.710000,Green,Track,3.0610000000000004,11.168,0.512,12.892999999999999,9.865,8.879,0.52,12.6,9.732999999999999,9.41,2.1590000000000003,4.032,154.474,156.031
70,P,Joel Miller,32,1:23.900,1900-01-01 00:53:53.111000,Green,Track,3.055,11.215,0.514,12.647,9.577,8.849,0.519,12.415,9.73,9.277999999999999,2.127,3.9739999999999998,153.873,156.332
5,P,Joao Barbosa,32,1:24.412,1900-01-01 00:53:56.698000,Green,Track,3.063,11.251,0.513,12.785,9.763,8.788,0.517,12.49,9.698,9.387,2.144,4.013,154.173,156.937
10,P,Jordan Taylor,32,1:24.250,1900-01-01 00:53:57.455000,Green,Track,3.043,11.232000000000001,0.509,12.724,9.777000000000001,8.776,0.513,12.525,9.679,9.356,2.1319999999999997,3.984,155.385,158.161
55,P,Tristan Nunez,32,1:24.411,1900-01-01 00:53:58.650000,Green,Track,3.009,11.152000000000001,0.514,12.699000000000002,9.809,8.854,0.519,12.682,9.679,9.342,2.142,4.01,153.873,156.332
85,P,Stephen Simpson,32,1:25.531,1900-01-01 00:54:00.582000,Green,Track,3.127,11.354000000000001,0.508,13.069,10.187999999999999,8.851,0.509,12.849,9.62,9.396,2.1180000000000003,3.9419999999999997,155.691,159.403
26,PC,Bruno Junqueira,31,1:27.861,1900-01-01 00:54:22.890000,Green,Track,3.145,12.165999999999999,0.5479999999999999,12.988,10.054,9.225,0.552,13.128,9.87,9.748,2.2359999999999998,4.2010000000000005,144.326,146.986
22,P,Johannes van Overbeek,32,1:26.235,1900-01-01 00:54:25.286000,Green,Track,3.218,11.408,0.51,13.069,9.972999999999999,8.738999999999999,0.512,12.866,10.089,9.761000000000001,2.1319999999999997,3.958,155.08,158.469
16,GTD,Jeroen Mul,30,1:30.449,1900-01-01 00:54:39.229000,Green,Track,3.312,12.509,0.57,13.452,10.134,9.839,0.5760000000000001,13.05,10.064,10.059,2.406,4.478,138.756,140.862
38,PC,Patricio O'Ward,32,1:27.497,1900-01-01 00:54:43.030000,Green,Track,3.4360000000000004,12.169,0.5429999999999999,13.205,9.932,9.118,0.5379999999999999,12.857000000000001,9.83,9.571,2.187,4.111000000000001,145.655,150.811
93,GTD,Andy Lally,31,1:32.308,1900-01-01 00:54:47.429000,Green,Track,3.3710000000000004,12.755999999999998,0.5720000000000001,14.127,10.343,9.645,0.5670000000000001,13.372,10.427,10.329,2.383,4.416,138.27100000000002,143.09799999999998
63,GTD,Alessandro Balzan,31,1:32.051,1900-01-01 00:54:47.717000,Green,Track,3.678,12.614,0.5579999999999999,13.845999999999998,10.51,9.535,0.562,13.433,10.277999999999999,10.345999999999998,2.345,4.346,141.74,144.371
57,GTD,Andrew Davis,31,1:31.754,1900-01-01 00:54:48.292000,Green,Track,3.3689999999999998,12.761,0.5670000000000001,13.615,10.454,9.729,0.57,13.376,10.327,10.164,2.39,4.4319999999999995,139.49,142.344
86,GTD,Jeff Segal,31,1:31.690,1900-01-01 00:54:48.998000,Green,Track,3.426,12.511,0.56,13.727,10.455,9.708,0.5660000000000001,13.374,10.325999999999999,10.26,2.379,4.398,141.234,143.35
48,GTD,Madison Snow,31,1:31.634,1900-01-01 00:54:49.499000,Green,Track,3.4330000000000003,12.54,0.5579999999999999,13.594000000000001,10.382,9.652000000000001,0.564,13.424000000000001,10.444,10.277999999999999,2.378,4.387,141.74,143.859
20,PC,Ryan Lewis,31,1:30.178,1900-01-01 00:54:49.780000,Green,Track,3.2569999999999997,11.902000000000001,0.53,13.613,10.533,9.037,0.555,13.585,10.497,9.982000000000001,2.217,4.47,149.22799999999998,146.192
96,GTD,Jens Klingmann,31,1:32.352,1900-01-01 00:54:50.530000,Green,Track,3.472,12.530999999999999,0.5529999999999999,13.788,10.463,9.594,0.595,13.915999999999999,10.437999999999999,10.3,2.358,4.343999999999999,143.02200000000002,136.364
50,GTD,Gunnar Jeannette,31,1:31.829,1900-01-01 00:54:53.734000,Green,Track,3.438,12.556,0.569,13.757,10.435,9.67,0.568,13.477,10.255,10.297,2.384,4.423,139.0,142.846
14,GTD,Sage Karam,31,1:31.845,1900-01-01 00:54:54.081000,Green,Track,3.4389999999999996,12.552,0.561,13.872,10.448,9.658999999999999,0.5589999999999999,13.507,10.485,10.066,2.345,4.352,140.982,145.14600000000002
15,GTD,Jack Hawksworth,31,1:31.616,1900-01-01 00:54:54.445000,Green,Track,3.408,12.540999999999999,0.56,13.795,10.353,9.64,0.556,13.54,10.375,10.166,2.338,4.343999999999999,141.234,145.929
54,GTD,Colin Braun,31,1:31.723,1900-01-01 00:54:56.478000,Green,Track,3.3369999999999997,12.745,0.563,13.795,10.295,9.657,0.562,13.296,10.389000000000001,10.248,2.4019999999999997,4.434,140.481,144.371
73,GTD,Joerg Bergmeister,31,1:31.238,1900-01-01 00:54:56.875000,Green,Track,3.408,12.735999999999999,0.561,13.557,10.357999999999999,9.628,0.5579999999999999,13.263,10.302999999999999,10.125,2.37,4.371,140.982,145.406
2,P,Ryan Dalziel,32,1:27.370,1900-01-01 00:54:57.237000,Green,Track,3.338,11.692,0.512,13.355,10.124,8.711,0.516,13.110999999999999,10.02,9.867,2.1390000000000002,3.985,154.474,157.241
28,GTD,Mathieu Jaminet,31,1:30.718,1900-01-01 00:55:01.953000,Green,Track,3.4219999999999997,12.565,0.563,13.343,10.311,9.742,0.5670000000000001,13.124,10.252,10.106,2.349,4.374,140.481,143.09799999999998
31,P,Dane Cameron,33,1:24.583,1900-01-01 00:55:14.293000,Green,Track,3.077,11.148,0.512,12.847999999999999,9.697000000000001,8.866,0.519,12.728,9.744,9.305,2.137,4.002,154.474,156.332
70,P,Joel Miller,33,1:24.037,1900-01-01 00:55:17.148000,Green,Track,3.036,11.307,0.515,12.690999999999999,9.595,8.777000000000001,0.516,12.485,9.699,9.301,2.138,3.977,153.575,157.241
10,P,Jordan Taylor,33,1:24.173,1900-01-01 00:55:21.628000,Green,Track,3.032,11.128,0.509,12.62,9.802,8.8,0.514,12.515999999999998,9.68,9.433,2.142,3.997,155.385,157.85299999999998
85,P,Stephen Simpson,33,1:23.926,1900-01-01 00:55:24.508000,Green,Track,3.055,11.088,0.504,12.612,9.767999999999999,8.82,0.509,12.599,9.661,9.298,2.0980000000000003,3.9139999999999997,156.92600000000002,159.403
5,P,Joao Barbosa,33,1:34.923,1900-01-01 00:55:31.621000,Green,Pit,3.05,11.177999999999999,0.511,12.751,9.74,8.797,0.517,12.524000000000001,9.656,9.452,5.282,11.465,154.77700000000002,156.937
55,P,Tristan Nunez,33,1:50.149,1900-01-01 00:55:48.799000,Green,Pit,3.005,11.065999999999999,0.512,12.716,9.767999999999999,8.857999999999999,0.519,12.615,9.727,9.437000000000001,5.327000000000001,26.599,154.474,156.332
26,PC,Bruno Junqueira,32,1:27.707,1900-01-01 00:55:50.597000,Green,Track,3.227,12.094000000000001,0.546,12.982999999999999,10.124,9.173,0.546,12.929,9.894,9.743,2.248,4.2,144.855,148.601
22,P,Johannes van Overbeek,33,1:26.368,1900-01-01 00:55:51.654000,Green,Track,3.194,11.314,0.51,13.195,9.961,8.775,0.514,12.852,10.056000000000001,9.872,2.151,3.9739999999999998,155.08,157.85299999999998
38,PC,Patricio O'Ward,33,1:26.208,1900-01-01 00:56:09.238000,Green,Track,3.18,11.651,0.535,12.863,9.867,9.064,0.535,12.825999999999999,9.773,9.585,2.207,4.122,147.833,151.657
16,GTD,Jeroen Mul,31,1:30.409,1900-01-01 00:56:09.638000,Green,Track,3.306,12.534,0.57,13.32,10.155,9.837,0.575,13.134,10.096,10.021,2.397,4.4639999999999995,138.756,141.107
93,GTD,Andy Lally,32,1:31.482,1900-01-01 00:56:18.911000,Green,Track,3.319,12.595999999999998,0.563,13.844000000000001,10.254000000000001,9.692,0.5660000000000001,13.23,10.345999999999998,10.312000000000001,2.3680000000000003,4.3919999999999995,140.481,143.35
63,GTD,Alessandro Balzan,32,1:31.534,1900-01-01 00:56:19.251000,Green,Track,3.404,12.508,0.5579999999999999,13.877,10.571,9.568,0.564,13.379000000000001,10.247,10.189,2.336,4.333,141.74,143.859
20,PC,Ryan Lewis,32,1:30.096,1900-01-01 00:56:19.876000,Green,Track,3.4589999999999996,12.142000000000001,0.5429999999999999,13.985999999999999,10.2,9.075,0.5479999999999999,13.587,10.122,10.061,2.222,4.151,145.655,148.059
57,GTD,Andrew Davis,32,1:31.948,1900-01-01 00:56:20.240000,Green,Track,3.388,12.645999999999999,0.568,13.675999999999998,10.475,9.775,0.57,13.447000000000001,10.28,10.216000000000001,2.403,4.504,139.245,142.344
86,GTD,Jeff Segal,32,1:32.137,1900-01-01 00:56:21.135000,Green,Track,3.467,12.584000000000001,0.565,13.825999999999999,10.354000000000001,9.751,0.564,13.577,10.415,10.263,2.377,4.394,139.984,143.859
48,GTD,Madison Snow,32,1:32.222,1900-01-01 00:56:21.721000,Green,Track,3.4219999999999997,12.610999999999999,0.5589999999999999,14.509,10.415,9.722999999999999,0.563,13.196,10.283,10.182,2.377,4.382,141.486,144.114
96,GTD,Jens Klingmann,32,1:31.679,1900-01-01 00:56:22.209000,Green,Track,3.43,12.58,0.555,13.704,10.675,9.537,0.5539999999999999,13.497,10.265999999999998,10.192,2.356,4.333,142.506,146.45600000000002
50,GTD,Gunnar Jeannette,32,1:31.423,1900-01-01 00:56:25.157000,Green,Track,3.4589999999999996,12.520999999999999,0.568,13.620999999999999,10.429,9.722999999999999,0.573,13.370999999999999,10.254000000000001,10.123,2.376,4.405,139.245,141.599
14,GTD,Sage Karam,32,1:31.434,1900-01-01 00:56:25.515000,Green,Track,3.418,12.522,0.5579999999999999,13.700999999999999,10.427,9.631,0.5589999999999999,13.635,10.390999999999998,9.943,2.3280000000000003,4.321000000000001,141.74,145.14600000000002
15,GTD,Jack Hawksworth,32,1:31.774,1900-01-01 00:56:26.219000,Green,Track,3.3710000000000004,12.62,0.556,13.602,10.462,9.633,0.56,13.784,10.394,10.079,2.3609999999999998,4.352,142.25,144.886
2,P,Ryan Dalziel,33,1:29.231,1900-01-01 00:56:26.468000,Green,Track,3.4939999999999998,12.04,0.59,14.007,10.345,8.789,0.539,13.163,10.01,9.939,2.142,4.173,134.05200000000002,150.531
54,GTD,Colin Braun,32,1:31.957,1900-01-01 00:56:28.435000,Green,Track,3.3160000000000003,12.719000000000001,0.564,13.960999999999999,10.307,9.64,0.56,13.498,10.343,10.245,2.4,4.404,140.232,144.886
73,GTD,Joerg Bergmeister,32,1:32.917,1900-01-01 00:56:29.792000,Green,Track,3.468,12.815,0.561,14.22,10.794,9.663,0.56,13.367,10.578,10.165,2.364,4.362,140.982,144.886
28,GTD,Mathieu Jaminet,32,1:30.746,1900-01-01 00:56:32.699000,Green,Track,3.4739999999999998,12.547,0.565,13.442,10.323,9.601,0.563,13.085,10.315,10.107999999999999,2.3569999999999998,4.3660000000000005,139.984,144.114
31,P,Dane Cameron,34,1:24.220,1900-01-01 00:56:38.513000,Green,Track,3.095,11.057,0.51,12.814,9.623,8.829,0.517,12.613,9.796,9.238,2.134,3.9939999999999998,155.08,156.937
70,P,Joel Miller,34,1:24.459,1900-01-01 00:56:41.607000,Green,Track,3.017,11.38,0.515,12.753,9.975,8.773,0.517,12.539000000000001,9.638,9.275,2.121,3.9560000000000004,153.575,156.937
10,P,Jordan Taylor,34,1:23.401,1900-01-01 00:56:45.029000,Green,Track,3.0239999999999996,11.074000000000002,0.508,12.369000000000002,9.755,8.777999999999999,0.514,12.37,9.655,9.26,2.127,3.967,155.691,157.85299999999998
85,P,Stephen Simpson,34,1:34.848,1900-01-01 00:56:59.356000,Green,Pit,2.97,10.956,0.503,12.478,9.827,8.791,0.508,12.603,9.677,9.413,5.104,12.017999999999999,157.238,159.717
22,P,Johannes van Overbeek,34,1:26.529,1900-01-01 00:57:18.183000,Green,Track,3.235,11.397,0.511,13.481,9.98,8.787,0.532,12.979000000000001,10.065,9.479,2.125,3.958,154.77700000000002,152.512
5,P,Joao Barbosa,34,1:47.952,1900-01-01 00:57:19.573000,Green,Track,23.335,12.597000000000001,0.516,13.363,9.879,8.823,0.524,13.105,9.872,9.764,2.17,4.004,153.27700000000002,154.84
26,PC,Bruno Junqueira,33,1:29.022,1900-01-01 00:57:19.619000,Green,Track,3.207,12.137,0.547,13.09,10.068999999999999,9.245,0.633,13.671,10.156,9.732999999999999,2.233,4.301,144.59,128.178
55,P,Tristan Nunez,34,1:33.092,1900-01-01 00:57:21.891000,Green,Track,9.695,12.720999999999998,0.516,13.040999999999999,9.967,8.875,0.519,12.65,9.713,9.277999999999999,2.128,3.989,153.27700000000002,156.332
38,PC,Patricio O'Ward,34,1:27.143,1900-01-01 00:57:36.381000,Green,Track,3.199,11.710999999999999,0.536,13.225999999999999,9.977,9.055,0.537,12.94,9.975,9.679,2.191,4.117,147.558,151.092
16,GTD,Jeroen Mul,32,1:31.713,1900-01-01 00:57:41.351000,Green,Track,3.385,12.421,0.5670000000000001,13.677999999999999,10.335999999999999,9.929,0.578,13.536,10.254000000000001,10.145,2.4090000000000003,4.475,139.49,140.374
20,PC,Ryan Lewis,33,1:29.406,1900-01-01 00:57:49.282000,Green,Track,3.2460000000000004,12.007,0.541,13.837,10.401,9.179,0.54,13.378,10.011000000000001,9.863999999999999,2.234,4.168,146.194,150.253
93,GTD,Andy Lally,33,1:32.132,1900-01-01 00:57:51.043000,Green,Track,3.327,12.511,0.5660000000000001,13.868,10.387,9.712,0.569,13.537,10.55,10.339,2.366,4.4,139.737,142.595
63,GTD,Alessandro Balzan,33,1:32.161,1900-01-01 00:57:51.412000,Green,Track,3.3539999999999996,12.581,0.5579999999999999,14.242,10.556,9.557,0.562,13.457,10.356,10.282,2.332,4.324,141.74,144.371
57,GTD,Andrew Davis,33,1:31.831,1900-01-01 00:57:52.071000,Green,Track,3.423,12.677999999999999,0.569,13.556,10.508,9.763,0.569,13.390999999999998,10.37,10.172,2.399,4.433,139.0,142.595
86,GTD,Jeff Segal,33,1:31.939,1900-01-01 00:57:53.074000,Green,Track,3.487,12.618,0.562,13.578,10.482000000000001,9.738,0.565,13.449000000000002,10.422,10.267000000000001,2.374,4.397,140.731,143.60399999999998
48,GTD,Madison Snow,33,1:31.763,1900-01-01 00:57:53.484000,Green,Track,3.4189999999999996,12.573,0.5589999999999999,13.567,10.401,9.641,0.5589999999999999,13.533,10.504000000000001,10.277000000000001,2.364,4.3660000000000005,141.486,145.14600000000002
96,GTD,Jens Klingmann,33,1:31.730,1900-01-01 00:57:53.939000,Green,Track,3.44,12.532,0.5529999999999999,13.706,10.415,9.541,0.5539999999999999,13.536,10.408,10.34,2.364,4.341,143.02200000000002,146.45600000000002
2,P,Ryan Dalziel,34,1:28.529,1900-01-01 00:57:54.997000,Green,Track,3.552,11.708,0.5479999999999999,13.837,10.386,8.697000000000001,0.5379999999999999,13.144,9.97,10.055,2.146,3.948,144.326,150.811
50,GTD,Gunnar Jeannette,33,1:31.833,1900-01-01 00:57:56.990000,Green,Track,3.345,12.57,0.57,13.56,10.459000000000001,9.652000000000001,0.569,13.895,10.350999999999999,10.089,2.369,4.404,138.756,142.595
14,GTD,Sage Karam,33,1:31.841,1900-01-01 00:57:57.356000,Green,Track,3.3760000000000003,12.475999999999999,0.557,13.809000000000001,10.474,9.658999999999999,0.5579999999999999,13.765,10.383,10.076,2.354,4.354,141.994,145.406
15,GTD,Jack Hawksworth,33,1:31.593,1900-01-01 00:57:57.812000,Green,Track,3.305,12.54,0.556,14.019,10.472000000000001,9.654,0.5579999999999999,13.343,10.356,10.094,2.355,4.341,142.25,145.406
54,GTD,Colin Braun,33,1:31.245,1900-01-01 00:57:59.680000,Green,Track,3.252,12.697000000000001,0.562,13.687000000000001,10.227,9.63,0.56,13.314,10.370999999999999,10.149,2.397,4.399,140.731,144.886
73,GTD,Joerg Bergmeister,33,1:30.860,1900-01-01 00:58:00.652000,Green,Track,3.387,12.706,0.56,13.422,10.353,9.718,0.5579999999999999,13.212,10.181000000000001,10.036,2.362,4.365,141.234,145.406
31,P,Dane Cameron,35,1:24.254,1900-01-01 00:58:02.767000,Green,Track,3.109,11.062999999999999,0.511,12.849,9.675,8.846,0.516,12.527000000000001,9.721,9.322000000000001,2.137,3.978,154.77700000000002,157.241
28,GTD,Mathieu Jaminet,33,1:30.390,1900-01-01 00:58:03.089000,Green,Track,3.4339999999999997,12.509,0.562,13.364,10.211,9.602,0.561,13.08,10.214,10.086,2.358,4.409,140.731,144.628
70,P,Joel Miller,35,1:24.197,1900-01-01 00:58:05.804000,Green,Track,3.055,11.335,0.513,12.597000000000001,9.684,8.847000000000001,0.517,12.548,9.747,9.292,2.121,3.9410000000000003,154.173,156.937
10,P,Jordan Taylor,35,1:34.052,1900-01-01 00:58:19.081000,Green,Pit,3.0069999999999997,11.027999999999999,0.507,12.433,9.627,8.789,0.512,12.456,9.551,9.397,5.281000000000001,11.464,155.998,158.469
22,P,Johannes van Overbeek,35,1:25.524,1900-01-01 00:58:43.707000,Green,Track,3.1630000000000003,11.299000000000001,0.51,12.977,9.82,8.771,0.513,12.74,10.075,9.571,2.129,3.9560000000000004,155.08,158.161
5,P,Joao Barbosa,35,1:24.709,1900-01-01 00:58:44.282000,Green,Track,3.217,11.22,0.512,12.753,9.676,8.79,0.518,12.7,9.704,9.488,2.136,3.995,154.474,156.634
55,P,Tristan Nunez,35,1:25.044,1900-01-01 00:58:46.935000,Green,Track,2.986,11.184000000000001,0.513,12.985,10.237,8.845,0.519,12.749,9.601,9.3,2.129,3.9960000000000004,154.173,156.332
26,PC,Bruno Junqueira,34,1:29.353,1900-01-01 00:58:48.972000,Green,Track,3.5460000000000003,12.502,0.546,12.977,10.222999999999999,9.211,0.616,13.508,9.971,9.839,2.234,4.18,144.855,131.715
85,P,Stephen Simpson,35,1:49.905,1900-01-01 00:58:49.261000,Green,Track,25.673000000000002,13.061,0.513,13.081,10.17,8.838,0.51,12.905,9.718,9.384,2.116,3.9360000000000004,154.173,159.091
38,PC,Patricio O'Ward,35,1:27.667,1900-01-01 00:59:04.048000,Green,Track,3.447,11.879000000000001,0.536,13.273,10.123,9.142999999999999,0.541,12.912,9.897,9.612,2.188,4.1160000000000005,147.558,149.975
16,GTD,Jeroen Mul,33,1:31.638,1900-01-01 00:59:12.989000,Green,Track,3.365,12.578,0.569,13.522,10.273,9.886000000000001,0.5770000000000001,13.395,10.179,10.356,2.437,4.501,139.0,140.618
20,PC,Ryan Lewis,34,1:28.362,1900-01-01 00:59:17.644000,Green,Track,3.2760000000000002,11.934000000000001,0.537,13.22,10.197000000000001,9.058,0.537,13.32,10.023,9.911,2.209,4.14,147.283,151.092
93,GTD,Andy Lally,34,1:31.648,1900-01-01 00:59:22.691000,Green,Track,3.366,12.671,0.5660000000000001,13.727,10.289000000000001,9.701,0.5660000000000001,13.293,10.379000000000001,10.332,2.363,4.395,139.737,143.35
